,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.1365934879750672,2.1859349614018195,7.757948573998315,0.8858045217245138,-2.6725308302583457,3.3822761365551597,8.791715510876822,2.715956921877208,0.04441412638080933,-2.456196696689133,2.2426487408330362,1.5412116504331506,2.5425738722335596,8.839726528051184,-5.518595196309594,-0.30558625397661343,-0.7108824878644006,1.0555188327513316,5.906348248199038,6.788833604232186,-3.65825180277182,-0.2009034814076882,0.31395383686914397,5.280718604824401,5.676238188280594,-2.7645919447288385,3.3185120965148167,2.434008787508664,3.1519076708811755,5.441905580944681,-3.724778394481107,1.4795697758285478,1.6021729443688835,4.416841925721986,5.19933428685558,-2.3919258311243876,0.5583869818603735,0.609208083471146,9.89202625845478,0.6173900862375014
1,1.1644122624472,2.856917231151164,7.636580447586688,-0.6399064757497344,-2.1739204315708394,2.533233228064649,9.412882699783193,1.4772999920717793,-0.7241242083573283,-1.953420563427537,2.270650148134371,2.426595647364123,3.3890015276527627,7.695475960509634,-5.598896131735492,2.4824265433638133,0.09977267925936273,1.295445294615183,6.367705180542091,5.2199662624017815,-4.731719234821338,1.3238510154650163,0.9746510753358935,5.5422466308532075,4.909989732036332,-2.7053196329923384,3.8422657519880623,3.785386832820366,3.585731096384374,4.4539751010366215,-3.5064381728902596,2.301935091678655,2.695007898538075,4.877548640984869,4.26288146013425,-2.7359474764496197,1.3863810747340026,1.5732809646652868,9.79120202339699,1.0275387081861749
2,1.179216086926333,3.4752752327635648,7.261045536179697,-2.020665297096322,-1.3252085918117067,1.86165497777325,9.632831350478499,0.4084422713538074,-0.8024277182082646,-1.5216744236016897,2.2407796423619644,3.31073363008142,4.267052820893108,6.170829104989401,-5.0502454902362794,4.353933559232618,1.659864766493979,1.7380833739900248,6.692470044039346,3.2890451044931766,-5.088060099601786,2.2914185932773274,2.2959339897167648,5.850339232443237,3.8824520859517193,-2.55575030060328,4.035328678669873,5.217550459743066,3.7655590620006585,3.2077271538584418,-3.1676502237096766,2.6654452192944387,3.9873462583965167,5.2002703234338865,2.929671577366358,-2.8106593095160304,1.8984714203795383,2.909843327908903,9.62614568916712,0.864585909794966
3,1.3626006351576911,4.088372530513433,6.58636422790892,-3.077887619449961,-0.21454104329647583,1.7019704848932888,9.620926962474892,-0.32632427306606104,-0.38120320471082064,-1.1236082814403023,2.2404249455717404,4.1912288857995454,4.9981928574233905,4.3386806206410995,-4.36664781144385,5.153577352831902,3.5523229914693113,2.2785593132261885,6.712000631929575,1.2031306727213766,-4.923592265771521,2.3634572159874123,3.8650492867951973,6.0664282016552535,2.4660349607831833,-2.347510600105674,3.906847956154531,6.551221314514814,3.541103813268419,1.846708679488172,-2.748883841097165,2.6246002050657244,5.251836345084458,5.2042479900905,1.2943565886054829,-2.62064137116095,1.9964924838194036,4.337828468459595,9.284151229059626,0.11346206484491761
4,1.7769716199460632,4.775249115542671,5.572672887275754,-3.751027292617326,0.8867814676727612,2.2367523885085925,9.450099233441113,-0.8317090309655861,0.32773161794378985,-0.6828664047204898,2.3147940057019674,5.056129136977,5.375050745743201,2.3027771993755124,-3.7683163384886385,5.066054871319835,5.439642345682033,2.8504861675045,6.224778486370372,-0.7612923891724768,-4.332938507185966,1.654784494057856,5.144730159521971,6.056718805257321,0.7336948632789657,-2.024841173245116,3.520021030366041,7.612179592444485,2.881028687763666,0.6271327568742704,-2.270638164675896,2.3283467962434408,6.300607177970193,4.754090829586128,-0.3882604550560649,-2.170440984725795,1.7591165652099625,5.572219651865407,8.650803770165094,-1.0041381369984115
5,2.3072760161578127,5.579911793260301,4.176134332482979,-4.101164199065851,1.6414610419453384,3.361428947759145,9.05305132419785,-1.3096591117971554,1.2052779317740916,-0.12885967742562676,2.4962073267101927,5.87129683165607,5.191753200082538,0.2468908806722312,-3.2259916766223684,4.357262456255276,7.0988268435962265,3.3952903131080783,5.100918574524833,-2.287986226808097,-3.379795926542961,0.6261508873066515,5.834620636293613,5.795741071161698,-1.0357351819808456,-1.5122221331490437,3.0335571954538936,8.303867802840339,1.9218465227200063,-0.19069670753899348,-1.7738176024828263,1.9650530472456398,7.048971102024941,3.8397808284291894,-1.7853329973124148,-1.5265286071564337,1.4192399869087797,6.469111222294557,7.67665342327242,-2.164455452475034
6,2.711333598125736,6.435229008517861,2.396019864974562,-4.189195938552539,1.8015578525912925,4.703854774109709,8.336655183919131,-1.8518155742368678,2.187825559469002,0.6203313358408414,2.8142523952561196,6.563298677139344,4.31074298251666,-1.525049658331793,-2.6453975706306907,3.329403775082879,8.373359058611644,3.7769350400640405,3.381886835384689,-3.1315910471699926,-2.272304799346111,-0.21114612845060055,6.016302466612056,5.3229334601850775,-2.532957963409917,-0.8060051303238108,2.6923011393327387,8.64660010630654,0.8840638585520808,-0.47558788813085967,-1.3056029898951633,1.685779712255773,7.51834340568167,2.5871992463500306,-2.6453104059016934,-0.852075888836209,1.2223635200469314,7.067429323464044,6.374277887185358,-3.131165586452269
7,2.752173538405519,7.171886083475548,0.38455924347348347,-3.9382030138521626,1.3262121588941744,5.804433705176541,7.356719128004851,-2.369803407714854,3.164724867513759,1.660982812646818,3.2893552869886387,6.992907440471288,2.760322510172478,-2.6575432426578502,-2.046564416793018,2.307940873563297,9.199674992175567,3.792524535775137,1.357118054331791,-3.241982910364262,-1.3262173468160827,-0.6089400844201667,5.967314910840096,4.676712939476387,-3.587799299774053,-0.024994790500295627,2.718305607023409,8.719367151261137,-0.0720103974538675,-0.25079475974651283,-0.8747973636432586,1.5665268237118515,7.776426401109309,1.1962120385510935,-2.886064380843464,-0.3307760185609955,1.2727462902140412,7.481523726724483,4.771236466273867,-3.817686167780736
8,2.2995724421019528,7.646367801979972,-1.4758974480103535,-3.1597854733731707,0.4795797041873635,6.380560953901599,6.349044563881313,-2.7162487831834183,3.9608339597191993,3.0501218687252054,3.904225688398495,6.93883414305918,0.8082560040946685,-2.9114575691234066,-1.57022666988643,1.5115403875724955,9.63854842747406,3.304832393812129,-0.5055776745068434,-2.7876549687788503,-0.7154537517811261,-0.6242910341287475,5.901450849704134,3.8879906844437695,-4.1980604086567945,0.6265831658589195,3.175354772206362,8.564923743084304,-0.8946078636598592,0.37603888512513656,-0.43594733409533937,1.6292392214758609,7.877272640418314,-0.1333089513873016,-2.556725682094713,-0.03965408051321628,1.5164661095030878,7.775965332201264,2.909305176291431,-4.188493758168045
9,1.3739274757092117,7.854854069698808,-2.6724588630223027,-1.8058971424181862,-0.20485201342431492,6.50549040463183,5.516923603926214,-2.840614073623375,4.433408180347452,4.743016216370787,4.545835304831523,6.145120595287217,-1.0671101823254279,-2.3223149387125503,-1.2809474266780028,0.972205639851092,9.815717191192423,2.3769713738506257,-1.7937046094573528,-2.0673929090512786,-0.3668867940460337,-0.41806746276239926,5.899610998050938,2.9905563725649866,-4.455173746423125,0.9641856273831504,3.924841236729727,8.175577515713126,-1.577547917344237,1.268327349026777,0.09697396750096998,1.8761788574513591,7.836071717025214,-1.245036477383079,-1.7690640905017867,0.10074115519142793,1.8504696080171519,7.936771944953062,0.8979064010764364,-4.141741012452875
10,0.19220128877284126,7.904919431942878,-2.8345294528808624,-0.19264372005587838,-0.2556887121397948,6.491383151538159,4.8320652391742,-2.811370076576415,4.538667740784155,6.579380550389049,4.939611375417909,4.4942368034085955,-2.356484200528628,-1.2591485403004077,-1.0507475901200622,0.6508697386168822,9.844102824104233,1.2491643516848154,-2.3394885157575955,-1.366503882975008,-0.11147775304676505,-0.09608435687430855,5.965258448080134,2.017664650608177,-4.453151691935519,0.9097285513914324,4.707621061773291,7.569772171225753,-2.094554974639754,2.266827745947909,0.8255426181999312,2.300710193613326,7.626736537326506,-2.045852642918979,-0.6748974512501056,0.2674215508825623,2.2278526085473045,7.909479475575452,-1.0457788858939718,-3.506280159303853
11,-0.801952771992158,7.904111014838231,-1.968498403426059,1.1594419759900625,0.37480546396967085,6.563245546246129,4.099035711529798,-2.7352600475168267,4.3029067121159965,8.308972140295472,4.69031942828694,2.258698757375596,-2.7902744504620904,-0.2583152972977958,-0.7230110143566804,0.5465944079551074,9.799820147100244,0.18752379945456865,-2.2099574311039487,-0.8321256484366519,0.1569142573141798,0.30555403446669127,6.069652243054194,1.000595006855944,-4.232226560474203,0.5095974686869844,5.282635089151183,6.856032020151459,-2.40280775983925,3.197866009643814,1.8285954208644906,2.8713164449975084,7.186826838111047,-2.51514326500355,0.5344913357572443,0.6336657795352627,2.6720657066550064,7.634107718555909,-2.6354040559487824,-2.1914321468404614
12,-1.0720690667693498,7.9060470249114365,-0.47571013503084614,1.9256902622467473,1.3564286806714698,6.712089277145005,3.136982221364714,-2.6662836950802893,3.773501526606836,9.66024039465546,3.562665386811257,0.1478928694774191,-2.508283699870072,0.3649856294042899,-0.28384101767213954,0.6691984202028711,9.718883842250325,-0.6303993087266623,-1.5874828817961886,-0.45106507119052197,0.46331839810646913,0.7820310246825162,6.165856608393672,-0.019833070166995093,-3.7723219704121718,-0.09381781222991148,5.528018454004198,6.202684816132499,-2.4851138427745414,3.918855026274149,3.1194505702514377,3.503683026851533,6.431573502497422,-2.6960859149972656,1.6526769689716332,1.2984779905134674,3.2149889243815744,7.05539710583958,-3.644414628107474,-0.38850764415222283
