-3.281190446,-0.433514703,-0.319441653,6.724681003,4.277052818,-1.386841686,4.420663441,11.18186379,3.762254136,0.650638117,0.534449593,2.582236201,4.30966575,6.516512706,2.949519125,-5.140031224,2.938444242,8.835615401,4.17668764,-4.121457954,-0.410292955,0.200568832,5.943302041,9.938336723,-1.825473477,3.675481106,5.401868461,-1.147762156,2.984610712,3.507875853,4.765303465,9.170474104,3.650292882,-0.41037558,6.07195157,2.772935986,-3.580672513,2.150919091,7.60196145,2.01141118
-0.599326362,0.860066749,1.838737186,7.223464699,2.155027367,-1.67782063,2.733763769,11.59388144,-2.35231799,2.367125745,2.468272302,4.880704657,6.748708149,0.411612068,-3.929707551,-1.064174736,-2.813878806,9.264531795,-0.805984546,-2.17371082,0.496880081,2.565953836,7.885748118,4.618480717,-2.963336392,4.973990518,7.326292824,-0.777551715,3.901102812,9.345742998,6.949154655,-0.377151602,-2.599618799,0.041561548,6.472190637,0.019850032,-2.683561024,-0.799429149,8.198243696,-1.17533015
0.131995464,2.240081297,4.851192872,6.033142522,-2.297566271,0.250321677,1.689797159,11.27502346,3.214065993,3.632490671,6.907167679,4.508671855,-0.85931813,-3.289463193,-0.587344439,0.652182721,-0.874354733,8.782915356,1.790650211,-1.510820093,1.088801885,4.879797082,7.145373319,-3.713502954,-0.768373213,2.299910066,9.036390047,1.757987514,4.561133298,8.982800813,-5.549668976,0.35797361,-0.159748918,-0.036255981,6.710857282,0.098479144,-0.497242951,-1.41685444,7.533978894,2.868753286
-1.488492892,2.896014967,7.19624284,-0.319675553,-3.013605745,1.034034017,6.221527069,11.89202646,0.728355739,1.489347583,6.466838773,-0.509699222,-1.947103339,-0.503997465,0.002815502,1.821254525,2.770889447,8.340220331,-0.900076944,-0.874088127,0.961827971,6.542497385,0.677799277,-5.164131649,0.772948661,5.897251002,10.52263244,2.790122684,2.280930875,2.746573883,-3.705621796,4.729375972,5.751777891,2.321540604,6.29639298,0.344762143,0.54667888,0.380046356,7.234782522,3.600739957
-1.340566376,2.182751451,6.994054214,-3.017679642,2.00324315,1.561690556,7.456950478,6.254947208,-5.523466219,3.716906299,7.724827579,-2.561731966,1.864350551,1.186846208,1.529327088,3.600160236,6.246130675,3.507947825,-3.562797043,2.488805241,4.066932142,5.26246336,-3.774511694,0.049776025,-1.698660206,3.750633095,10.7464154,-1.701402187,3.991924779,3.175211951,-0.954401327,3.373340066,10.07328682,3.433945043,1.399187857,0.081702706,1.843438535,3.393898968,7.342169523,-0.348893175
1.334616762,3.69039585,6.41448234,-0.098079091,3.907916717,7.404590726,3.31758497,-5.058028071,-2.425105671,-2.527583014,8.168978294,3.384462765,3.924189659,4.290017475,3.351479369,5.428580128,3.737037659,-3.398482028,-1.11019052,0.727479,6.617682733,-0.010382496,-3.235667064,2.905761867,3.182715872,5.05658504,10.08741843,1.72205526,4.322129525,3.332671357,-0.116960614,3.557445663,10.48255443,-1.657329652,1.07664226,1.616650791,3.737710261,6.2869653,2.414569412,-3.627661201
0.113977354,5.642529789,6.498726133,0.612674547,4.677799273,5.179496413,-5.84468062,-0.141188747,0.392517676,-1.476959652,4.689639941,10.24663081,1.730979741,3.57292344,5.540534953,2.814746784,-1.821664115,-2.070315945,0.302420392,2.003131197,6.513253121,-2.100143395,-0.097427797,1.914260707,7.912047202,9.742921418,0.790471224,-1.17644955,4.335357537,4.553465455,1.399893022,4.911950666,7.952572943,-1.786871059,4.3836467,6.777736908,5.112070614,1.756531754,-3.196553263,-0.827881636
1.375309929,6.850458849,6.659467592,0.300001215,4.858462653,0.283984241,-4.809816213,2.068901688,3.599341044,1.022846402,4.775276163,11.07304785,0.719585863,3.132912726,5.465899563,-1.368623579,-0.649741546,-0.181047402,0.935210335,3.709692654,5.419481676,-1.894786502,2.324510897,5.87476949,8.530877634,-3.929512032,-4.555226735,-1.137370693,4.802143536,7.448558802,3.452080989,5.336303346,4.190844572,-0.938397173,4.464980921,9.230209329,-2.64319452,0.169666055,-1.216212696,0.376058217
3.853234989,8.766681924,2.557318486,-0.708123473,5.733174446,-1.112500432,-1.800462933,-0.066687714,5.356194264,7.146258348,7.472591905,4.915379406,-2.122303455,4.300358136,5.209256704,-2.155286413,2.451687105,2.116035021,2.708897255,5.460383454,2.823647384,-1.766420253,2.290744249,8.02199915,-4.158025707,-5.475532713,1.456801819,0.942437682,3.437255296,10.92762542,3.650308138,0.687809793,2.298596081,1.200077006,5.045823417,6.337913684,-2.317079709,5.783487215,3.283628741,1.388182181
5.279024153,6.607305013,-3.452479374,0.95031582,6.348085169,0.06635191,0.546783344,0.905075466,6.224538806,10.07079761,-3.307741322,-0.675844775,-1.210632735,3.402297826,5.695183744,-0.856238309,3.885328032,6.582232267,4.605124759,3.147505336,-0.783291605,-0.497694039,1.877976269,6.347760021,-5.14406541,3.867062309,2.617589146,3.037465674,7.540310611,6.981853403,-4.576346474,2.110254976,4.071798077,5.216755974,6.046004411,2.06317758,-0.128793629,6.236486431,6.777984512,1.288998772
